symbol,sharpe,return,max_dd,params
AAPL,0.04806882950446125,0.015251741024914646,0.1774880228544076,RSI(10/30/65) SMA(50/200) SL=5% TP=15%
AAPL,0.04806882950446125,0.015251741024914646,0.1774880228544076,RSI(10/30/65) SMA(50/200) SL=8% TP=10%
AAPL,0.04806882950446125,0.015251741024914646,0.1774880228544076,RSI(10/30/65) SMA(50/200) SL=8% TP=12%
AAPL,0.04806882950446125,0.015251741024914646,0.1774880228544076,RSI(10/30/65) SMA(50/200) SL=8% TP=15%
AAPL,0.04806882950446125,0.015251741024914646,0.1774880228544076,RSI(10/30/65) SMA(50/200) SL=10% TP=12%
AAPL,0.04806882950446125,0.015251741024914646,0.1774880228544076,RSI(10/30/65) SMA(50/200) SL=10% TP=15%
AAPL,0.025184809381769122,0.0075525750790659965,0.17748802285440762,RSI(10/30/70) SMA(50/200) SL=5% TP=8%
AAPL,0.05934706534422252,0.018415462290755687,0.17748802285440762,RSI(10/30/70) SMA(50/200) SL=5% TP=10%
AAPL,0.05934706534422252,0.018415462290755687,0.17748802285440762,RSI(10/30/70) SMA(50/200) SL=5% TP=12%
AAPL,0.07499715868768468,0.024184273783587673,0.1774880228544077,RSI(10/30/70) SMA(50/200) SL=5% TP=15%
AAPL,0.05934706534422252,0.018415462290755687,0.17748802285440762,RSI(10/30/70) SMA(50/200) SL=8% TP=10%
AAPL,0.05934706534422252,0.018415462290755687,0.17748802285440762,RSI(10/30/70) SMA(50/200) SL=8% TP=12%
AAPL,0.07499715868768468,0.024184273783587673,0.1774880228544077,RSI(10/30/70) SMA(50/200) SL=8% TP=15%
AAPL,0.05934706534422252,0.018415462290755687,0.17748802285440762,RSI(10/30/70) SMA(50/200) SL=10% TP=12%
AAPL,0.07499715868768468,0.024184273783587673,0.1774880228544077,RSI(10/30/70) SMA(50/200) SL=10% TP=15%
AAPL,0.04054430714153933,0.012278117318141402,0.17748802285440757,RSI(10/30/75) SMA(50/200) SL=5% TP=8%
AAPL,0.042348478138169755,0.012638012602967904,0.17748802285440765,RSI(10/30/75) SMA(50/200) SL=5% TP=10%
AAPL,0.040091731802564395,0.011828140337827595,0.1774880228544076,RSI(10/30/75) SMA(50/200) SL=5% TP=12%
AAPL,0.056568049833872966,0.017392121326647917,0.17748802285440754,RSI(10/30/75) SMA(50/200) SL=5% TP=15%
AAPL,0.042348478138169755,0.012638012602967904,0.17748802285440765,RSI(10/30/75) SMA(50/200) SL=8% TP=10%
AAPL,0.040091731802564395,0.011828140337827595,0.1774880228544076,RSI(10/30/75) SMA(50/200) SL=8% TP=12%
AAPL,0.056568049833872966,0.017392121326647917,0.17748802285440754,RSI(10/30/75) SMA(50/200) SL=8% TP=15%
AAPL,0.040091731802564395,0.011828140337827595,0.1774880228544076,RSI(10/30/75) SMA(50/200) SL=10% TP=12%
AAPL,0.056568049833872966,0.017392121326647917,0.17748802285440754,RSI(10/30/75) SMA(50/200) SL=10% TP=15%
AAPL,0.16746506360234467,0.050050178371180705,0.1877462197649881,RSI(10/35/65) SMA(50/200) SL=5% TP=8%
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=5% TP=10%
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=5% TP=12%
