symbol,sharpe,return,max_dd,total_trades,final_equity,params
SPY,0.1606301126773851,0.038117796832800775,0.20348655463936158,44,122810.17366026332,RSI(14/25/70) SL=12% TP=20%
SPY,0.1606301126773851,0.038117796832800775,0.20348655463936158,44,122810.17366026332,RSI(14/25/70) SL=12% TP=25%
SPY,0.1606301126773851,0.038117796832800775,0.20348655463936158,44,122810.17366026332,RSI(14/25/70) SL=12% TP=30%
SPY,0.1606301126773851,0.038117796832800775,0.20348655463936158,44,122810.17366026332,RSI(14/25/70) SL=15% TP=20%
SPY,0.1606301126773851,0.038117796832800775,0.20348655463936158,44,122810.17366026332,RSI(14/25/70) SL=15% TP=25%
SPY,0.1606301126773851,0.038117796832800775,0.20348655463936158,44,122810.17366026332,RSI(14/25/70) SL=15% TP=30%
SPY,0.23412565779394154,0.06813598473377261,0.11970573728925417,44,140773.4384835433,RSI(14/25/75) SL=5% TP=8%
SPY,0.16705745882848105,0.048313730193169466,0.18348571895224638,44,128911.5496552776,RSI(14/25/75) SL=5% TP=10%
SPY,0.1928822693284887,0.05780985698718866,0.18348571895224638,44,134594.15251455575,RSI(14/25/75) SL=5% TP=12%
SPY,0.19592197629953886,0.05818749657406014,0.18348571895224638,44,134820.13683876296,RSI(14/25/75) SL=5% TP=15%
SPY,0.19592197629953886,0.05818749657406014,0.18348571895224638,44,134820.13683876296,RSI(14/25/75) SL=5% TP=20%
SPY,0.19592197629953886,0.05818749657406014,0.18348571895224638,44,134820.13683876296,RSI(14/25/75) SL=5% TP=25%
SPY,0.19592197629953886,0.05818749657406014,0.18348571895224638,44,134820.13683876296,RSI(14/25/75) SL=5% TP=30%
SPY,0.08781798126664729,0.026247613474465595,0.2043528859892627,44,115706.90520614847,RSI(14/25/75) SL=8% TP=10%
SPY,0.11338329640808023,0.03479697347502975,0.2043528859892627,44,120822.95079378765,RSI(14/25/75) SL=8% TP=12%
SPY,0.12309440338695812,0.03778055724300755,0.2043528859892627,44,122608.36520732357,RSI(14/25/75) SL=8% TP=15%
SPY,0.12309440338695812,0.03778055724300755,0.2043528859892627,44,122608.36520732357,RSI(14/25/75) SL=8% TP=20%
SPY,0.12309440338695812,0.03778055724300755,0.2043528859892627,44,122608.36520732357,RSI(14/25/75) SL=8% TP=25%
SPY,0.12309440338695812,0.03778055724300755,0.2043528859892627,44,122608.36520732357,RSI(14/25/75) SL=8% TP=30%
SPY,0.27465715485547754,0.071759800778253,0.11970573728925417,44,142941.97602127204,RSI(14/25/75) SL=10% TP=12%
SPY,0.28961977945063405,0.0780162601959818,0.11970573728925417,44,146685.92078394466,RSI(14/25/75) SL=10% TP=15%
SPY,0.3171057537855215,0.08936962996019954,0.11970573728925417,44,153479.92142062733,RSI(14/25/75) SL=10% TP=20%
SPY,0.3298985433442384,0.09900977436883482,0.11970573728925417,44,159248.70624928686,RSI(14/25/75) SL=10% TP=25%
SPY,0.3298985433442384,0.09900977436883482,0.11970573728925417,44,159248.70624928686,RSI(14/25/75) SL=10% TP=30%
SPY,0.21858129879920601,0.04825442346450494,0.20348655463936158,44,128876.05975574342,RSI(14/25/75) SL=12% TP=15%
SPY,0.21858129879920601,0.04825442346450494,0.20348655463936158,44,128876.05975574342,RSI(14/25/75) SL=12% TP=20%
SPY,0.21858129879920601,0.04825442346450494,0.20348655463936158,44,128876.05975574342,RSI(14/25/75) SL=12% TP=25%
SPY,0.21858129879920601,0.04825442346450494,0.20348655463936158,44,128876.05975574342,RSI(14/25/75) SL=12% TP=30%
SPY,0.21858129879920601,0.04825442346450494,0.20348655463936158,44,128876.05975574342,RSI(14/25/75) SL=15% TP=20%
SPY,0.21858129879920601,0.04825442346450494,0.20348655463936158,44,128876.05975574342,RSI(14/25/75) SL=15% TP=25%
SPY,0.21858129879920601,0.04825442346450494,0.20348655463936158,44,128876.05975574342,RSI(14/25/75) SL=15% TP=30%
SPY,0.21676699295864446,0.0616512141885386,0.12070107968094852,44,136892.86944298263,RSI(14/25/80) SL=5% TP=8%
SPY,0.09597073596119347,0.024292523960981555,0.18348571895224638,44,114536.9548147461,RSI(14/25/80) SL=5% TP=10%
SPY,0.13816018215260767,0.037119083646614544,0.18348571895224638,44,122212.53100757727,RSI(14/25/80) SL=5% TP=12%
SPY,0.10649553555779134,0.030340516123716035,0.18348571895224638,44,118156.15012482689,RSI(14/25/80) SL=5% TP=15%
SPY,0.11244727442199826,0.0303305553969928,0.18348571895224638,44,118150.1894994703,RSI(14/25/80) SL=5% TP=20%
SPY,0.11244727442199826,0.0303305553969928,0.18348571895224638,44,118150.1894994703,RSI(14/25/80) SL=5% TP=25%
SPY,0.11244727442199826,0.0303305553969928,0.18348571895224638,44,118150.1894994703,RSI(14/25/80) SL=5% TP=30%
SPY,0.07016105950286805,0.018953127921732035,0.23964344845900923,44,111341.79242300474,RSI(14/25/80) SL=8% TP=10%
SPY,0.11102507086605444,0.031447381896493654,0.22708271258401072,44,118818.5126586954,RSI(14/25/80) SL=8% TP=12%
SPY,0.0825567087054103,0.024577564525297687,0.23120065115562946,44,114707.52670799561,RSI(14/25/80) SL=8% TP=15%
SPY,0.0954070123759534,0.02735742859350278,0.23120065115562946,44,116371.03266627072,RSI(14/25/80) SL=8% TP=20%
SPY,0.0954070123759534,0.02735742859350278,0.23120065115562946,44,116371.03266627072,RSI(14/25/80) SL=8% TP=25%
SPY,0.0954070123759534,0.02735742859350278,0.23120065115562946,44,116371.03266627072,RSI(14/25/80) SL=8% TP=30%
SPY,0.19579024936070322,0.04699805096414557,0.1250370220708941,44,128124.23049759187,RSI(14/25/80) SL=10% TP=12%
SPY,0.22804223820772687,0.05810486570203761,0.12503702207089404,44,134770.68947566376,RSI(14/25/80) SL=10% TP=15%
SPY,0.2597403834163862,0.06950717635971822,0.12503702207089404,44,141593.9769644663,RSI(14/25/80) SL=10% TP=20%
SPY,0.28099969264385005,0.08167413930108457,0.12503702207089404,44,148874.84208969664,RSI(14/25/80) SL=10% TP=25%
SPY,0.28099969264385005,0.08167413930108457,0.12503702207089404,44,148874.84208969664,RSI(14/25/80) SL=10% TP=30%
SPY,0.13918383298468487,0.034221359902591945,0.20348655463936158,44,120478.49632266216,RSI(14/25/80) SL=12% TP=15%
SPY,0.14171500535990553,0.03505110790115299,0.20348655463936158,44,120975.02806148362,RSI(14/25/80) SL=12% TP=20%
SPY,0.14171500535990553,0.03505110790115299,0.20348655463936158,44,120975.02806148362,RSI(14/25/80) SL=12% TP=25%
SPY,0.14171500535990553,0.03505110790115299,0.20348655463936158,44,120975.02806148362,RSI(14/25/80) SL=12% TP=30%
SPY,0.09071478056000014,0.023287789107262265,0.23410024943567945,44,113935.70871974266,RSI(14/25/80) SL=15% TP=20%
SPY,0.09071478056000014,0.023287789107262265,0.23410024943567945,44,113935.70871974266,RSI(14/25/80) SL=15% TP=25%
SPY,0.09071478056000014,0.023287789107262265,0.23410024943567945,44,113935.70871974266,RSI(14/25/80) SL=15% TP=30%
