batch_id,symbol,timeframe,indicator,params,sharpe,return_pct,max_dd,win_rate,trades
full_backtest_20260219_130558,US.GOOG,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.GOOG,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.GOOG,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.GOOGL,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.GOOGL,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.GOOGL,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.META,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.META,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.META,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MSFT,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MSFT,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MSFT,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MSTR,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MSTR,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MSTR,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MU,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MU,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.MU,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.NFLX,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.NFLX,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.NFLX,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.NVDA,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.NVDA,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.NVDA,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.ORCL,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.ORCL,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.ORCL,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.QCOM,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.QCOM,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.QCOM,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TSLA,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TSLA,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TSLA,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TSM,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TSM,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TSM,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TXN,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TXN,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.TXN,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.UBER,5m,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.UBER,1h,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.UBER,1d,MACD_RSI_Crossover,{},,0.0,0.0,0.0,0
full_backtest_20260219_130558,US.AAPL,5m,MACD_SMA_Crossover,{},-6.925375500193091,-0.06499251600565403,0.07558857241964903,0.06862745098039216,102
full_backtest_20260219_130558,US.AAPL,1h,MACD_SMA_Crossover,{},-0.6736881408191063,-0.01767173293571833,0.06849833660532663,0.18571428571428572,70
full_backtest_20260219_130558,US.AAPL,1d,MACD_SMA_Crossover,{},0.09543278616824812,0.014871929415361862,0.13671599498117748,0.13636363636363635,22
full_backtest_20260219_130558,US.ADBE,5m,MACD_SMA_Crossover,{},-2.311803192266456,-0.06022040702941034,0.11235299513412109,0.06896551724137931,116
full_backtest_20260219_130558,US.ADBE,1h,MACD_SMA_Crossover,{},-1.7989323731773514,-0.017970246787893496,0.03596075659387798,0.171875,64
full_backtest_20260219_130558,US.ADBE,1d,MACD_SMA_Crossover,{},0.31302274156809234,0.04781910492208552,0.12545708286742574,0.16666666666666666,18
full_backtest_20260219_130558,US.AMD,5m,MACD_SMA_Crossover,{},-5.014459247835296,-0.08978758758612537,0.10472399329149298,0.09090909090909091,88
full_backtest_20260219_130558,US.AMD,1h,MACD_SMA_Crossover,{},-2.4829732064522254,-0.032044766117005796,0.04818486458004589,0.15625,64
full_backtest_20260219_130558,US.AMD,1d,MACD_SMA_Crossover,{},-0.4333371003551414,-0.05028214594666558,0.12419370991140724,0.125,16
full_backtest_20260219_130558,US.AMZN,5m,MACD_SMA_Crossover,{},-0.41693403247405564,-0.009714952303870428,0.05715092169982718,0.09302325581395349,86
full_backtest_20260219_130558,US.AMZN,1h,MACD_SMA_Crossover,{},-5.908274670634616,-0.060878666570712725,0.07170145855502456,0.10465116279069768,86
full_backtest_20260219_130558,US.AMZN,1d,MACD_SMA_Crossover,{},-0.26984389512201373,-0.044327578904873266,0.21430478053952667,0.1,30
full_backtest_20260219_130558,US.AVGO,5m,MACD_SMA_Crossover,{},-2.280074239823687,-0.056369196327543114,0.10647339027977737,0.0423728813559322,118
full_backtest_20260219_130558,US.AVGO,1h,MACD_SMA_Crossover,{},-3.0165384100619343,-0.037670338839859374,0.04874041654292094,0.13636363636363635,66
full_backtest_20260219_130558,US.AVGO,1d,MACD_SMA_Crossover,{},1.1031725253747064,0.18077110229642424,0.08173949111221793,0.2,10
full_backtest_20260219_130558,US.COIN,5m,MACD_SMA_Crossover,{},-0.6576124842597406,-0.017260112867484634,0.0677530651662192,0.1282051282051282,78
full_backtest_20260219_130558,US.COIN,1h,MACD_SMA_Crossover,{},-0.3449815161565965,-0.00692753672261659,0.04339060519519855,0.16216216216216217,74
full_backtest_20260219_130558,US.COIN,1d,MACD_SMA_Crossover,{},0.8848593267562807,0.15769322748498027,0.17032663482213545,0.14285714285714285,14
full_backtest_20260219_130558,US.CRM,5m,MACD_SMA_Crossover,{},-0.12698631538422156,-0.003225755681800724,0.0683173811462306,0.0673076923076923,104
full_backtest_20260219_130558,US.CRM,1h,MACD_SMA_Crossover,{},-4.1212298293564364,-0.04646352540352605,0.0649953830276418,0.14473684210526316,76
full_backtest_20260219_130558,US.CRM,1d,MACD_SMA_Crossover,{},-0.0005110117784066534,-8.162662923139052e-05,0.17115308087845432,0.13636363636363635,22
full_backtest_20260219_130558,US.GOOG,5m,MACD_SMA_Crossover,{},-5.5566048361194715,-0.08419850319464306,0.09535434407281423,0.05555555555555555,90
full_backtest_20260219_130558,US.GOOG,1h,MACD_SMA_Crossover,{},-0.6379239813228303,-0.019240430952477516,0.0689659255243138,0.1724137931034483,58
full_backtest_20260219_130558,US.GOOG,1d,MACD_SMA_Crossover,{},1.4231656147672236,0.21650039490911044,0.06248605462581077,0.3,10
full_backtest_20260219_130558,US.GOOGL,5m,MACD_SMA_Crossover,{},-5.496703627142238,-0.08336695967504992,0.0944191769779551,0.06666666666666667,90
full_backtest_20260219_130558,US.GOOGL,1h,MACD_SMA_Crossover,{},-0.7738047539878421,-0.023473041910204828,0.07328066694057328,0.1896551724137931,58
full_backtest_20260219_130558,US.GOOGL,1d,MACD_SMA_Crossover,{},1.4358768145398013,0.21832132583450914,0.06273393765837872,0.2,10
full_backtest_20260219_130558,US.META,5m,MACD_SMA_Crossover,{},-0.07701514986886569,-0.0017432175322766863,0.04738088385111206,0.058333333333333334,120
full_backtest_20260219_130558,US.META,1h,MACD_SMA_Crossover,{},-0.5702832528329324,-0.015339838700072495,0.08254800639573173,0.13636363636363635,66
full_backtest_20260219_130558,US.META,1d,MACD_SMA_Crossover,{},0.09240402617813331,0.01450047458420034,0.15481878472875196,0.13636363636363635,22
full_backtest_20260219_130558,US.MSFT,5m,MACD_SMA_Crossover,{},-5.511395346900877,-0.034523017406938306,0.03956800272865436,0.09090909090909091,88
full_backtest_20260219_130558,US.MSFT,1h,MACD_SMA_Crossover,{},-0.35948631591317204,-0.009570617607082,0.0610164379885174,0.12121212121212122,66
full_backtest_20260219_130558,US.MSFT,1d,MACD_SMA_Crossover,{},0.4882327704163393,0.07394451940552749,0.11271636379894381,0.16666666666666666,18
full_backtest_20260219_130558,US.MSTR,5m,MACD_SMA_Crossover,{},-0.9941822952365807,-0.02828892348462886,0.08820349385705045,0.12162162162162163,74
full_backtest_20260219_130558,US.MSTR,1h,MACD_SMA_Crossover,{},0.011105479916834471,0.0002376337670442208,0.04092627142113004,0.13793103448275862,58
full_backtest_20260219_130558,US.MSTR,1d,MACD_SMA_Crossover,{},-0.4306648312871556,-0.03931126699801435,0.11747809315447381,0.25,16
full_backtest_20260219_130558,US.MU,5m,MACD_SMA_Crossover,{},-2.6299699514469754,-0.14427793276339695,0.16880367375870703,0.125,80
full_backtest_20260219_130558,US.MU,1h,MACD_SMA_Crossover,{},-1.2495307577918926,-0.07907372833141724,0.1427276305441621,0.1875,64
full_backtest_20260219_130558,US.MU,1d,MACD_SMA_Crossover,{},1.7147398366962878,0.23003315237788668,0.08784678147181745,0.21428571428571427,14
full_backtest_20260219_130558,US.NFLX,5m,MACD_SMA_Crossover,{},-6.450726194636526,-0.05293469296243292,0.06570981857019832,0.08823529411764706,102
full_backtest_20260219_130558,US.NFLX,1h,MACD_SMA_Crossover,{},-2.5374198834490804,-0.032506930819602764,0.04687837578897974,0.21666666666666667,60
full_backtest_20260219_130558,US.NFLX,1d,MACD_SMA_Crossover,{},0.44644571794336796,0.07007716979210055,0.1136535277259002,0.1111111111111111,18
full_backtest_20260219_130558,US.NVDA,5m,MACD_SMA_Crossover,{},-0.17053794327115224,-0.008160856214408096,0.10711129521790591,0.1774193548387097,62
full_backtest_20260219_130558,US.NVDA,1h,MACD_SMA_Crossover,{},1.0150483401823092,0.027092877620331635,0.02573507166440816,0.19230769230769232,52
full_backtest_20260219_130558,US.NVDA,1d,MACD_SMA_Crossover,{},0.2844963651301204,0.045613469204239365,0.15613563470115666,0.08333333333333333,24
full_backtest_20260219_130558,US.ORCL,5m,MACD_SMA_Crossover,{},-0.8011514074648748,-0.019233794131419013,0.0673163447802532,0.07142857142857142,98
full_backtest_20260219_130558,US.ORCL,1h,MACD_SMA_Crossover,{},-3.302541547885615,-0.06067726975172949,0.0756812975493732,0.12903225806451613,62
full_backtest_20260219_130558,US.ORCL,1d,MACD_SMA_Crossover,{},0.9153506887335137,0.14912381411422904,0.13434722118813403,0.3,10
full_backtest_20260219_130558,US.QCOM,5m,MACD_SMA_Crossover,{},-0.9235457855244773,-0.022372243800798053,0.07137811332764456,0.08181818181818182,110
full_backtest_20260219_130558,US.QCOM,1h,MACD_SMA_Crossover,{},-4.198062876441424,-0.04188777161881019,0.05657366626338168,0.15714285714285714,70
full_backtest_20260219_130558,US.QCOM,1d,MACD_SMA_Crossover,{},-0.5478706005549691,-0.09126053984067806,0.25459163686692143,0.06666666666666667,30
full_backtest_20260219_130558,US.TSLA,5m,MACD_SMA_Crossover,{},-16.51407817030537,-0.1735895525375355,0.19798761146207464,0.10069444444444445,288
full_backtest_20260219_130558,US.TSLA,1h,MACD_SMA_Crossover,{},-4.9019156143482,-0.08070971841764596,0.09928582041943483,0.09090909090909091,88
full_backtest_20260219_130558,US.TSLA,1d,MACD_SMA_Crossover,{},-0.47242206010652626,-0.08437443639422304,0.23195290340897257,0.07692307692307693,26
full_backtest_20260219_130558,US.TSM,5m,MACD_SMA_Crossover,{},-0.41739706551236316,-0.011319855715214877,0.06429035779342901,0.16666666666666666,66
full_backtest_20260219_130558,US.TSM,1h,MACD_SMA_Crossover,{},0.28390072616930295,0.00778010557847586,0.06213363090210526,0.13513513513513514,74
full_backtest_20260219_130558,US.TSM,1d,MACD_SMA_Crossover,{},1.0084285408218585,0.15640307127606956,0.06823939936067494,0.25,16
full_backtest_20260219_130558,US.TXN,5m,MACD_SMA_Crossover,{},-0.5461484490066528,-0.01325113796281474,0.06299322244910316,0.07954545454545454,88
full_backtest_20260219_130558,US.TXN,1h,MACD_SMA_Crossover,{},-4.169438263057728,-0.04980176617476351,0.058104991729249045,0.125,72
full_backtest_20260219_130558,US.TXN,1d,MACD_SMA_Crossover,{},0.8177401057422929,0.1279571871364662,0.09355290973343049,0.3333333333333333,12
full_backtest_20260219_130558,US.UBER,5m,MACD_SMA_Crossover,{},-0.20393097409251637,-0.004866265597215147,0.054188777493013006,0.0945945945945946,74
full_backtest_20260219_130558,US.UBER,1h,MACD_SMA_Crossover,{},0.15567092125134138,0.004153096261982014,0.05273507471143371,0.17105263157894737,76
full_backtest_20260219_130558,US.UBER,1d,MACD_SMA_Crossover,{},-0.03296382343644534,-0.005312975333586101,0.15195620697892628,0.15384615384615385,26
full_backtest_20260219_130558,US.AAPL,5m,MACD_Volume_Trend,{},-0.7974657603704636,-0.019097329292328435,0.06721450322994015,0.10294117647058823,68
full_backtest_20260219_130558,US.AAPL,1h,MACD_Volume_Trend,{},-0.4279515014114054,-0.011300643098862473,0.06334962562683921,0.2375,80
full_backtest_20260219_130558,US.AAPL,1d,MACD_Volume_Trend,{},-0.25261384500192424,-0.04106430391253113,0.1770620901830273,0.21428571428571427,28
full_backtest_20260219_130558,US.ADBE,5m,MACD_Volume_Trend,{},-2.526840485854295,-0.028681085074273804,0.04270296185569888,0.08571428571428572,70
full_backtest_20260219_130558,US.ADBE,1h,MACD_Volume_Trend,{},0.12439647266592035,0.0038535963059529443,0.06468094566919283,0.225,80
full_backtest_20260219_130558,US.ADBE,1d,MACD_Volume_Trend,{},0.09386667447770182,0.014706114420731442,0.14528661477140442,0.13636363636363635,22
full_backtest_20260219_130558,US.AMD,5m,MACD_Volume_Trend,{},0.6562417651484522,0.03470536115807055,0.10112998886753677,0.17857142857142858,56
full_backtest_20260219_130558,US.AMD,1h,MACD_Volume_Trend,{},-2.4711106401772347,-0.03382036298681279,0.060265240045960546,0.22,100
full_backtest_20260219_130558,US.AMD,1d,MACD_Volume_Trend,{},-0.06536317315242081,-0.007735105929523534,0.08089976735048986,0.1875,16
full_backtest_20260219_130558,US.AMZN,5m,MACD_Volume_Trend,{},-0.2925342509499301,-0.00909359903557394,0.07105243166890378,0.08333333333333333,72
full_backtest_20260219_130558,US.AMZN,1h,MACD_Volume_Trend,{},-7.626821747691447,-0.08806413328210405,0.1009615310116017,0.15671641791044777,134
full_backtest_20260219_130558,US.AMZN,1d,MACD_Volume_Trend,{},-1.9388767531052344,-0.16677880013837754,0.2105204224571983,0.17857142857142858,28
full_backtest_20260219_130558,US.AVGO,5m,MACD_Volume_Trend,{},-0.8531246140470854,-0.02095024439804416,0.0696960515551795,0.09375,64
full_backtest_20260219_130558,US.AVGO,1h,MACD_Volume_Trend,{},-3.975925574381457,-0.04900312875550106,0.06067182840516793,0.22549019607843138,102
full_backtest_20260219_130558,US.AVGO,1d,MACD_Volume_Trend,{},-0.10740349703980002,-0.01802389550424288,0.1667907919382756,0.16666666666666666,18
full_backtest_20260219_130558,US.COIN,5m,MACD_Volume_Trend,{},-1.1176416857737663,-0.029045300934259277,0.07783757743802922,0.15217391304347827,92
full_backtest_20260219_130558,US.COIN,1h,MACD_Volume_Trend,{},-3.892650629115275,-0.09208911249575913,0.11135703813202126,0.18627450980392157,102
full_backtest_20260219_130558,US.COIN,1d,MACD_Volume_Trend,{},0.521718358301443,0.06652985286233482,0.1437287190918213,0.25,16
full_backtest_20260219_130558,US.CRM,5m,MACD_Volume_Trend,{},-0.6903594671123621,-0.017811060179647287,0.06661099847522638,0.10526315789473684,76
full_backtest_20260219_130558,US.CRM,1h,MACD_Volume_Trend,{},-4.319544883347882,-0.05284018425008996,0.07023958611659299,0.20408163265306123,98
full_backtest_20260219_130558,US.CRM,1d,MACD_Volume_Trend,{},-0.2257534358793441,-0.03681078276789074,0.20311476055836963,0.11538461538461539,26
full_backtest_20260219_130558,US.GOOG,5m,MACD_Volume_Trend,{},-0.8087796992559805,-0.021916582602241275,0.07069480201233126,0.1,60
full_backtest_20260219_130558,US.GOOG,1h,MACD_Volume_Trend,{},-4.847783406117088,-0.08848513804844416,0.10590107248925885,0.17,100
full_backtest_20260219_130558,US.GOOG,1d,MACD_Volume_Trend,{},-1.3550484731259573,-0.09981005038485902,0.12886329647247788,0.21428571428571427,28
full_backtest_20260219_130558,US.GOOGL,5m,MACD_Volume_Trend,{},-0.9807428767922378,-0.026759690441581108,0.07647008127782474,0.11764705882352941,68
full_backtest_20260219_130558,US.GOOGL,1h,MACD_Volume_Trend,{},-4.654325001070817,-0.08481789223506742,0.10195437331912621,0.1875,96
full_backtest_20260219_130558,US.GOOGL,1d,MACD_Volume_Trend,{},-0.6378319305787878,-0.04316578342247923,0.06633683974640112,0.3,20
full_backtest_20260219_130558,US.META,5m,MACD_Volume_Trend,{},0.7285724278712725,0.01629019633070561,0.028733887204800312,0.10714285714285714,84
full_backtest_20260219_130558,US.META,1h,MACD_Volume_Trend,{},-5.846818361341516,-0.06905986946972364,0.0795665359323108,0.15454545454545454,110
full_backtest_20260219_130558,US.META,1d,MACD_Volume_Trend,{},-1.7254489814157083,-0.13963732654227257,0.18646542709486374,0.15384615384615385,26
full_backtest_20260219_130558,US.MSFT,5m,MACD_Volume_Trend,{},0.11414542561817516,0.0027374967262314698,0.04570432597634961,0.1111111111111111,72
full_backtest_20260219_130558,US.MSFT,1h,MACD_Volume_Trend,{},-7.422962280661137,-0.09180180068395005,0.10503619552246186,0.14545454545454545,110
full_backtest_20260219_130558,US.MSFT,1d,MACD_Volume_Trend,{},-1.9734112503624903,-0.16015633768114879,0.19259161177049036,0.15625,32
full_backtest_20260219_130558,US.MSTR,5m,MACD_Volume_Trend,{},-0.8684885289514549,-0.02454218444181988,0.07718071050077793,0.171875,64
full_backtest_20260219_130558,US.MSTR,1h,MACD_Volume_Trend,{},-4.173574355454015,-0.10196972754832112,0.12190669847340217,0.1694915254237288,118
full_backtest_20260219_130558,US.MSTR,1d,MACD_Volume_Trend,{},-1.247482482478507,-0.16613918973976438,0.22745871981565802,0.25,24
full_backtest_20260219_130558,US.MU,5m,MACD_Volume_Trend,{},-2.6743988243573824,-0.14801320577673405,0.1658995459818855,0.14634146341463414,82
full_backtest_20260219_130558,US.MU,1h,MACD_Volume_Trend,{},-2.800547425955692,-0.16549149672975705,0.19102610713705598,0.1810344827586207,116
full_backtest_20260219_130558,US.MU,1d,MACD_Volume_Trend,{},-0.2742063525409216,-0.0345634723969519,0.196249682150142,0.16666666666666666,24
full_backtest_20260219_130558,US.NFLX,5m,MACD_Volume_Trend,{},-0.4216299478875065,-0.021987311431716616,0.12147075951621827,0.14285714285714285,56
full_backtest_20260219_130558,US.NFLX,1h,MACD_Volume_Trend,{},-1.3029410220940687,-0.03560495573715006,0.09130189231030263,0.2037037037037037,108
full_backtest_20260219_130558,US.NFLX,1d,MACD_Volume_Trend,{},0.2910554806466358,0.046173577333711524,0.13111054866076774,0.2222222222222222,18
full_backtest_20260219_130558,US.NVDA,5m,MACD_Volume_Trend,{},0.6468788642096112,0.01576805653300739,0.038849427365696534,0.125,64
full_backtest_20260219_130558,US.NVDA,1h,MACD_Volume_Trend,{},-4.588183178990752,-0.05956014903804974,0.0777293740711681,0.16981132075471697,106
full_backtest_20260219_130558,US.NVDA,1d,MACD_Volume_Trend,{},-0.9675318502495786,-0.08235965701196801,0.10118237736869633,0.25,16
full_backtest_20260219_130558,US.ORCL,5m,MACD_Volume_Trend,{},-0.3810531859938725,-0.009132075777199988,0.05727706186384319,0.16666666666666666,72
full_backtest_20260219_130558,US.ORCL,1h,MACD_Volume_Trend,{},-4.415432761931383,-0.07985900581181882,0.09439874020120495,0.2222222222222222,90
full_backtest_20260219_130558,US.ORCL,1d,MACD_Volume_Trend,{},0.0431438816051747,0.00754515260354105,0.16122105292132224,0.18181818181818182,22
full_backtest_20260219_130558,US.QCOM,5m,MACD_Volume_Trend,{},0.269038787856015,0.006327611185520388,0.04143798697791595,0.17307692307692307,52
full_backtest_20260219_130558,US.QCOM,1h,MACD_Volume_Trend,{},-0.03912813346013877,-0.0010226325038777961,0.05495315851754321,0.2159090909090909,88
full_backtest_20260219_130558,US.QCOM,1d,MACD_Volume_Trend,{},-2.1561374775151605,-0.20589085808468244,0.2555334045738448,0.125,32
full_backtest_20260219_130558,US.TSLA,5m,MACD_Volume_Trend,{},-4.247104283555088,-0.0673043637703119,0.13668899909989973,0.15346534653465346,202
full_backtest_20260219_130558,US.TSLA,1h,MACD_Volume_Trend,{},-3.7477938346159,-0.06409093989148085,0.07203949715966752,0.1956521739130435,92
full_backtest_20260219_130558,US.TSLA,1d,MACD_Volume_Trend,{},0.38913614985439876,0.06604877867775438,0.12635760293688414,0.2857142857142857,14
full_backtest_20260219_130558,US.TSM,5m,MACD_Volume_Trend,{},-1.7014432741493524,-0.026331528200712384,0.049403429982706366,0.12162162162162163,74
full_backtest_20260219_130558,US.TSM,1h,MACD_Volume_Trend,{},-4.871613795093151,-0.07021629479523539,0.08814888740064852,0.17,100
full_backtest_20260219_130558,US.TSM,1d,MACD_Volume_Trend,{},-1.5816389538782525,-0.1475096620903653,0.1977860762306129,0.13333333333333333,30
full_backtest_20260219_130558,US.TXN,5m,MACD_Volume_Trend,{},-0.2146035485900141,-0.005090530563724882,0.05421295979557647,0.16666666666666666,60
full_backtest_20260219_130558,US.TXN,1h,MACD_Volume_Trend,{},-4.633599686701247,-0.05765029963175505,0.06718351440890628,0.16666666666666666,84
full_backtest_20260219_130558,US.TXN,1d,MACD_Volume_Trend,{},-1.3821684373400591,-0.11435697513911591,0.15711651956522224,0.23333333333333334,30
full_backtest_20260219_130558,US.UBER,5m,MACD_Volume_Trend,{},-0.16518789548751667,-0.003937036969684171,0.051872821500744064,0.12857142857142856,70
full_backtest_20260219_130558,US.UBER,1h,MACD_Volume_Trend,{},-5.182596859152116,-0.06260689700670741,0.07443665067042683,0.1836734693877551,98
full_backtest_20260219_130558,US.UBER,1d,MACD_Volume_Trend,{},-2.4453988133637874,-0.2114700457169194,0.2518538410516215,0.041666666666666664,24
full_backtest_20260219_130558,US.AAPL,5m,RSI_ADX_TrendConfirm,{},-1.9380280258950755,-0.047147656089004064,0.09717607453075185,0.09166666666666666,120
full_backtest_20260219_130558,US.AAPL,1h,RSI_ADX_TrendConfirm,{},-0.17939164264022667,-0.004743133388537379,0.05569055193373432,0.2125,80
full_backtest_20260219_130558,US.AAPL,1d,RSI_ADX_TrendConfirm,{},-2.0208168194422482,-0.15329114815958544,0.17496629329098068,0.15384615384615385,26
full_backtest_20260219_130558,US.ADBE,5m,RSI_ADX_TrendConfirm,{},-6.091636790180816,-0.07186952001030389,0.08088309374279619,0.09322033898305085,118
full_backtest_20260219_130558,US.ADBE,1h,RSI_ADX_TrendConfirm,{},-0.5529213323773972,-0.01405143068591519,0.07526259558992043,0.14423076923076922,104
full_backtest_20260219_130558,US.ADBE,1d,RSI_ADX_TrendConfirm,{},-1.3661011479145082,-0.10663575984391005,0.14569085009350222,0.2,20
full_backtest_20260219_130558,US.AMD,5m,RSI_ADX_TrendConfirm,{},-5.188155473301462,-0.09377359230937887,0.10543885335655184,0.11764705882352941,102
full_backtest_20260219_130558,US.AMD,1h,RSI_ADX_TrendConfirm,{},-2.209979706174011,-0.029467498850607066,0.04451629403498751,0.1956521739130435,92
full_backtest_20260219_130558,US.AMD,1d,RSI_ADX_TrendConfirm,{},-0.058462214309685345,-0.010556338560214651,0.18402382558655156,0.045454545454545456,22
full_backtest_20260219_130558,US.AMZN,5m,RSI_ADX_TrendConfirm,{},-9.48079482153479,-0.07830193923375972,0.08797009810546559,0.13114754098360656,122
full_backtest_20260219_130558,US.AMZN,1h,RSI_ADX_TrendConfirm,{},-0.5373904333483716,-0.013970394821906318,0.06475309762899109,0.18478260869565216,92
full_backtest_20260219_130558,US.AMZN,1d,RSI_ADX_TrendConfirm,{},-0.09402302715255782,-0.015311209812164717,0.16121582263466508,0.15384615384615385,26
full_backtest_20260219_130558,US.AVGO,5m,RSI_ADX_TrendConfirm,{},-2.4751975197622147,-0.06122952156902384,0.1119006718754941,0.05303030303030303,132
full_backtest_20260219_130558,US.AVGO,1h,RSI_ADX_TrendConfirm,{},-0.9944117010713137,-0.02659386392392027,0.08751089904232996,0.18085106382978725,94
full_backtest_20260219_130558,US.AVGO,1d,RSI_ADX_TrendConfirm,{},-0.3399783978492885,-0.05832763898918325,0.21337558841079046,0.19230769230769232,26
full_backtest_20260219_130558,US.COIN,5m,RSI_ADX_TrendConfirm,{},-3.73323261898658,-0.04790166900099735,0.06753860866286046,0.1440677966101695,118
full_backtest_20260219_130558,US.COIN,1h,RSI_ADX_TrendConfirm,{},-1.2369515420017558,-0.04108781240944748,0.09326998032449978,0.16981132075471697,106
full_backtest_20260219_130558,US.COIN,1d,RSI_ADX_TrendConfirm,{},-0.3045784693189434,-0.05439040333380918,0.26042656421927257,0.19230769230769232,26
full_backtest_20260219_130558,US.CRM,5m,RSI_ADX_TrendConfirm,{},-4.498443120687715,-0.05173310939368203,0.06370743127311501,0.09649122807017543,114
full_backtest_20260219_130558,US.CRM,1h,RSI_ADX_TrendConfirm,{},-1.755047472373927,-0.04673744078226061,0.09936268679889804,0.1509433962264151,106
full_backtest_20260219_130558,US.CRM,1d,RSI_ADX_TrendConfirm,{},0.24149134360395172,0.038210818315490336,0.15490682499726943,0.22727272727272727,22
full_backtest_20260219_130558,US.GOOG,5m,RSI_ADX_TrendConfirm,{},-5.788563653889098,-0.08846237096357734,0.09957720666989626,0.09016393442622951,122
full_backtest_20260219_130558,US.GOOG,1h,RSI_ADX_TrendConfirm,{},-4.270296021158226,-0.07777495452603533,0.09082100280571043,0.20192307692307693,104
full_backtest_20260219_130558,US.GOOG,1d,RSI_ADX_TrendConfirm,{},0.6360053026936491,0.09727184326543448,0.0725273234458862,0.2777777777777778,18
full_backtest_20260219_130558,US.GOOGL,5m,RSI_ADX_TrendConfirm,{},-5.803639240230107,-0.09125445550852607,0.1025181841783048,0.08771929824561403,114
full_backtest_20260219_130558,US.GOOGL,1h,RSI_ADX_TrendConfirm,{},-4.592695938031441,-0.08628288460817801,0.10113484467445567,0.21296296296296297,108
full_backtest_20260219_130558,US.GOOGL,1d,RSI_ADX_TrendConfirm,{},0.6269420660867232,0.09651470486868674,0.07583072768410339,0.2777777777777778,18
full_backtest_20260219_130558,US.META,5m,RSI_ADX_TrendConfirm,{},-1.3759599001113334,-0.03272937919196017,0.08263226785068284,0.0661764705882353,136
