Date,Open,High,Low,Close,Volume
2024-05-07,54.6165,54.9853,53.8533,54.0196,5204516
2024-05-08,53.2791,54.5749,53.0297,54.4352,5600875
2024-05-09,54.2991,54.9868,53.7702,54.4729,6044315
2024-05-10,55.0245,55.357,54.0876,54.1027,4898085
2024-05-13,54.4654,54.8583,53.3093,53.6266,5066519
2024-05-14,53.672,55.6593,53.3168,55.5686,9374958
2024-05-15,55.9464,57.2499,55.8255,57.1932,10553277
2024-05-16,57.0496,57.3141,55.954,55.9917,6576328
2024-05-17,55.5081,55.6753,54.3898,54.4805,8198745
2024-05-20,54.7072,56.0975,54.6845,55.1983,7415528
2024-05-21,54.1775,56.43,53.8004,55.9237,6328794
2024-05-22,56.1429,56.1958,54.8583,55.5686,4561724
2024-05-23,57.1856,58.0999,55.8028,56.0371,7137357
2024-05-24,56.4829,57.0345,55.9162,56.5282,3630875
2024-05-28,57.2385,57.8227,56.8758,57.5332,6324965
2024-05-29,56.8547,58.6818,56.7474,58.508,9957930
2024-05-30,57.9413,57.9941,56.2487,57.0572,8320823
2024-05-31,57.0572,57.5332,54.9716,56.8909,10191343
2024-06-03,57.2612,57.5786,56.0049,56.6567,5507663
2024-06-04,56.4829,56.5962,55.357,55.8708,5060891
2024-06-05,56.6567,58.3002,56.4791,58.1075,7280619
2024-06-06,57.9564,58.0999,56.7487,56.8607,5131829
2024-06-07,56.5811,57.2801,56.2638,56.6567,7464390
2024-06-10,56.2638,58.4022,56.1806,58.2586,8047492
2024-06-11,58.2359,58.5382,57.3368,57.8204,5198865
2024-06-12,58.6818,60.329,58.4853,59.8379,7437025
2024-06-13,59.6716,60.8088,59.4956,60.1326,8987916
2024-06-14,59.0596,59.6943,58.115,59.0294,4171945
2024-06-17,58.9387,60.5006,58.3871,60.3441,6183695
2024-06-18,60.7295,61.6211,60.1703,60.6237,7230615
2024-06-20,60.7219,60.8025,57.4803,57.6466,7810934
2024-06-21,57.299,58.0319,56.4451,57.2536,9032505
2024-06-24,56.9023,57.7599,56.5509,56.9741,6779473
2024-06-25,57.231,58.2284,56.7851,58.0773,4981785
2024-06-26,58.0622,58.2813,56.6794,57.0269,4848167
2024-06-27,56.43,58.7422,55.7726,57.8959,5750051
2024-06-28,57.8052,59.0747,57.0572,57.2536,11358582
2024-07-01,57.5861,57.8921,56.2033,57.7146,4771161
2024-07-02,57.2536,59.0218,57.0194,58.9765,3575321
2024-07-03,58.9689,59.4223,58.5382,58.78,2592600
2024-07-05,58.9462,58.9462,58.0659,58.3115,3062297
2024-07-08,58.7195,59.785,58.4324,59.3165,4903040
2024-07-09,59.2863,60.261,59.0445,59.2636,4125928
2024-07-10,59.8152,60.7371,59.5016,60.6313,5860913
2024-07-11,60.5708,60.601,58.4022,58.8178,5466652
2024-07-12,58.5911,59.9059,58.0773,59.5205,6026957
2024-07-15,60.0721,60.5179,58.9311,59.5583,7153549
2024-07-16,59.12,59.7772,58.1679,58.2284,5633899
2024-07-17,57.0383,57.1025,54.1556,54.2463,14160375
2024-07-18,54.8092,54.8507,52.002,53.075,11549302
2024-07-19,53.3848,54.1405,52.293,52.7577,5711693
2024-07-22,53.8155,55.2739,53.4151,55.2059,7174319
2024-07-23,54.677,55.5006,54.6694,55.1303,3691420
2024-07-24,55.0925,56.1958,54.2765,54.4125,8452483
2024-07-25,51.7451,52.1985,50.1734,50.2414,17999645
2024-07-26,51.2313,51.6091,50.657,51.5789,5919697
2024-07-29,52.1381,52.2665,49.9052,50.1961,8409060
2024-07-30,50.2717,50.3548,47.6723,47.7403,12246123
2024-07-31,50.1508,51.0953,48.8662,50.6646,17917555
2024-08-01,45.5944,47.7479,43.9093,45.7379,35583723
2024-08-02,44.136,44.1662,41.9825,43.2444,17536204
2024-08-05,40.8264,43.5693,39.8743,43.063,14413675
2024-08-06,42.7834,44.4307,42.7834,43.3577,12630201
2024-08-07,44.3174,44.9785,42.1109,42.5039,10848688
2024-08-08,43.5164,44.9143,42.6625,44.5667,8029189
2024-08-09,44.5818,45.277,43.9244,45.0956,7060523
2024-08-12,45.0956,46.4633,44.5969,45.617,9083656
2024-08-13,46.0855,46.8185,45.9495,46.5313,6755614
2024-08-14,47.0376,47.4154,45.7984,46.4784,5972028
2024-08-15,47.3776,48.171,46.7807,47.9821,7492289
2024-08-16,47.7328,48.6849,47.559,48.3977,5951208
2024-08-19,48.2088,49.2894,47.7479,49.1911,6811734
2024-08-20,49.1533,49.2214,48.5337,48.6773,4902500
2024-08-21,49.0324,49.1911,48.2844,49.1382,5701982
2024-08-22,48.9569,49.4858,48.2466,48.3902,4205388
2024-08-23,48.5488,49.142,47.9443,48.6244,4030372
2024-08-26,48.2768,48.5791,47.1736,47.3701,4297372
2024-08-27,46.7202,47.6799,46.214,47.491,6677671
2024-08-28,47.0074,47.3852,46.1762,47.1736,6184373
2024-08-29,47.8083,48.5262,46.9998,47.627,5718796
2024-08-30,48.4506,49.6369,47.9443,49.5614,8491667
2024-09-03,48.7529,48.7529,46.9998,47.6497,7797126
2024-09-04,46.8185,48.2164,46.4482,47.5665,4871774
2024-09-05,47.1434,48.0539,47.1434,47.3096,3066011
2024-09-06,46.962,47.2416,45.3374,45.9193,5493563
2024-09-09,46.7807,47.4381,46.3991,47.3096,5520131
2024-09-10,47.2718,47.8537,46.8865,47.4456,4350780
2024-09-11,47.8159,47.9443,46.0553,47.8386,4787547
2024-09-12,47.8386,48.4354,47.1075,47.7932,5270366
2024-09-13,48.0501,49.2214,48.0501,49.1307,4739767
2024-09-16,48.4204,48.6093,47.8083,48.4279,5945260
2024-09-17,48.8662,50.0601,48.6849,49.7881,6884853
2024-09-18,49.4178,49.909,48.4393,48.6773,5875137
2024-09-19,50.1659,50.3094,49.3876,49.8485,6379058
2024-09-20,49.3045,50.5361,49.1005,50.4379,10168671
2024-09-23,50.6495,50.8837,50.0828,50.0903,3848681
2024-09-24,50.0903,50.521,48.5035,50.2188,8800691
2024-09-25,49.8032,50.1281,49.312,49.8712,5017602
2024-09-26,53.1355,53.9742,51.7678,53.2413,11692225
2024-09-27,53.2413,53.2413,52.0058,52.4554,5415108
2024-09-30,52.0549,52.5612,51.3673,51.6016,7049881
2024-10-01,51.4504,51.5865,50.2339,50.4455,4619021
2024-10-02,50.3472,51.458,50.1885,50.2641,5067119
2024-10-03,49.8712,51.1369,49.7314,50.3094,5246341
2024-10-04,51.2691,51.3522,49.7881,50.1357,6041373
2024-10-07,50.0752,50.8384,49.773,50.2037,4316491
2024-10-08,50.2792,50.4379,49.6294,49.9996,5127395
2024-10-09,49.6898,49.7503,48.4771,48.7226,5871519
2024-10-10,48.0652,49.0362,47.9443,48.3977,4647831
2024-10-11,48.1559,49.3951,48.1181,49.0249,5355227
2024-10-14,49.448,50.5437,49.4178,50.4984,5858537
2024-10-15,50.6268,51.9303,50.5135,50.589,7906852
2024-10-16,50.6268,51.4278,50.2641,51.2238,5877908
2024-10-17,51.9869,52.1078,50.7402,50.8913,4827490
2024-10-18,51.322,51.5336,50.3699,50.6495,3902870
2024-10-21,50.3775,51.1255,49.9241,50.8233,6715740
2024-10-22,50.4795,51.5109,49.841,51.2011,8323382
2024-10-23,50.7175,51.22,49.8183,50.3321,7247440
2024-10-24,50.8611,51.0348,50.0223,50.113,11650165
2024-10-25,54.847,55.5384,52.3799,52.4781,23350826
2024-10-28,52.599,53.74,51.5865,52.6746,10457532
2024-10-29,52.7879,52.8937,51.1973,51.6091,8272717
2024-10-30,51.2162,52.3042,50.6004,50.6419,6205668
2024-10-31,50.2566,50.9744,49.1156,49.3498,6050731
2024-11-01,49.6823,50.7099,49.5689,49.7805,5061412
2024-11-04,49.6067,50.2414,49.1949,49.2818,3579884
2024-11-05,49.4934,50.725,49.4934,50.4984,5522934
2024-11-06,52.0323,53.0373,51.5751,52.8257,7575861
2024-11-07,53.2715,53.8231,52.667,53.2262,4986195
2024-11-08,52.8937,53.2262,52.2741,52.599,4655195
2024-11-11,52.9466,52.9995,50.8384,50.9139,5893307
2024-11-12,50.0223,50.2566,47.6383,48.3297,11218833
2024-11-13,48.171,48.171,47.0716,47.4003,5998079
2024-11-14,47.4154,48.1257,47.3927,47.7706,4805748
2024-11-15,47.1887,47.695,47.0754,47.4532,4634714
2024-11-18,47.4872,48.8738,47.293,48.7982,4802885
2024-11-19,48.3524,49.4254,48.1279,49.3347,3793688
2024-11-20,49.6067,49.6294,47.4683,48.239,5065822
2024-11-21,48.7151,50.2566,48.2844,49.7805,5345927
2024-11-22,50.181,50.4908,49.7503,50.1961,6856483
2024-11-25,50.7024,52.8408,50.6721,52.4592,11671159
2024-11-26,52.4176,55.3419,52.4101,55.1757,14197680
2024-11-27,55.1908,55.5233,53.3471,54.0271,13610605
2024-11-29,54.4049,55.6517,54.1556,55.153,3647663
2024-12-02,55.2966,55.8557,54.9112,55.4855,7136689
2024-12-03,55.2437,55.9993,53.0373,54.1707,7116884
2024-12-04,54.8507,54.8507,53.3395,54.6618,5518744
2024-12-05,54.6694,55.7877,54.3558,54.488,4124106
2024-12-06,54.7147,54.9188,53.4,53.7022,4976968
2024-12-09,53.6266,54.25,53.3773,53.4528,4135134
2024-12-10,53.4982,53.6418,51.6167,52.002,4367538
2024-12-11,52.667,53.1959,52.259,52.8181,3415625
2024-12-12,52.8181,52.9201,49.108,49.8636,13070971
2024-12-13,50.045,50.0752,48.8889,49.2062,10583285
2024-12-16,48.7604,50.3246,48.3977,49.3423,7137151
2024-12-17,49.2667,49.8787,48.7906,48.8435,5185277
2024-12-18,50.2037,50.7779,47.6799,48.0124,7345331
2024-12-19,46.7882,47.0829,44.8916,45.0503,17917453
2024-12-20,44.7405,46.4331,44.5743,45.5188,16850562
2024-12-23,45.345,46.554,45.345,46.5162,5441004
2024-12-24,46.3651,46.6598,46.1837,46.622,2001164
2024-12-26,46.4784,46.9998,46.4482,46.6296,2840202
2024-12-27,46.3726,46.554,45.6397,45.8664,5507973
2024-12-30,45.0805,45.4395,44.4458,45.0503,5836455
2024-12-31,45.0881,45.685,44.8614,45.0579,5207874
2025-01-02,45.2317,47.491,45.2317,46.7505,6978204
2025-01-03,46.8865,48.4506,46.8865,48.4128,5486191
2025-01-06,49.3423,50.9782,49.3158,49.6067,8778459
2025-01-07,49.7654,50.3472,48.9569,49.0173,5984607
2025-01-08,48.4355,49.0022,47.899,48.4053,6109626
2025-01-10,47.6874,48.1937,46.3084,47.4683,6158196
2025-01-13,46.6673,47.5439,46.3651,46.8638,5229914
2025-01-14,47.2038,47.7554,46.7807,47.4079,5926731
2025-01-15,48.4053,49.6898,48.3599,48.836,6626532
2025-01-16,48.6169,49.1609,47.9141,48.5488,7027673
2025-01-17,49.3687,50.1281,48.2088,49.1458,9476279
2025-01-21,49.5916,51.5222,49.3347,50.9517,9324213
2025-01-22,51.7602,53.2639,51.594,51.8585,12361286
2025-01-23,51.0877,52.1229,50.9721,51.8963,9342620
2025-01-24,52.0701,52.4705,50.8988,50.9366,8002152
2025-01-27,49.5765,49.5765,47.559,48.6622,10047775
2025-01-28,48.7906,48.8813,46.7127,47.5061,9652531
2025-01-29,48.1559,48.4733,47.1434,47.4532,14116314
2025-01-30,50.2112,51.0726,48.1333,49.7049,21908034
2025-01-31,49.2667,51.3522,48.9885,49.2138,10879076
2025-02-03,48.3841,50.0828,48.0124,48.6773,8416624
2025-02-04,48.2315,49.312,47.8348,48.2164,6843554
2025-02-05,48.2164,49.312,47.9141,48.904,7069421
