Date,Open,High,Low,Close,Volume
2024-03-20,231.38,256.96,228.8,256.88,13834342
2024-03-21,260.24,276.38,256.2678,262.0,16199858
2024-03-22,254.24,260.7246,249.55,255.51,9828192
2024-03-25,261.0,283.48,260.25,279.71,13941661
2024-03-26,280.12,280.83,266.6901,266.81,10316202
2024-03-27,276.22,276.605,253.95,256.7,11092626
2024-03-28,260.21,270.79,257.91,265.12,11201564
2024-04-01,261.87,268.81,249.2238,252.11,10010691
2024-04-02,238.1,248.125,235.99,245.84,8817643
2024-04-03,244.04,255.998,243.0,251.58,6670175
2024-04-04,260.15,261.5,249.46,249.61,8098342
2024-04-05,244.91,253.96,240.2,240.9,8438580
2024-04-08,252.859,261.63,249.68,256.99,10042177
2024-04-09,253.225,254.55,241.1,242.95,7824680
2024-04-10,238.24,251.265,234.12,250.99,8416023
2024-04-11,250.99,264.3,247.3103,263.01,8655112
2024-04-12,259.42,259.97,244.3101,245.75,9051648
2024-04-15,247.94,249.7392,222.14,223.41,11239787
2024-04-16,223.0,223.0,205.67,218.83,16472144
2024-04-17,222.04,224.87,205.9,213.78,9440213
2024-04-18,215.57,228.05,213.25,218.08,9403920
2024-04-19,223.83,227.76,210.18,210.96,9335549
2024-04-22,216.79,227.14,215.033,225.86,8207010
2024-04-23,223.62,238.67,223.61,236.43,7338353
2024-04-24,236.83,239.0,223.87,224.37,6737434
2024-04-25,216.045,225.94,213.64,223.61,5143505
2024-04-26,220.77,237.02,218.66,236.32,6044874
2024-04-29,229.942,230.32,216.54,218.16,9576110
2024-04-30,214.3501,216.57,202.59,203.93,9127863
2024-05-01,199.0,218.52,198.2,210.09,10191466
2024-05-02,216.48,232.71,210.76,228.85,12454215
2024-05-03,230.9,232.25,216.55,223.25,13739132
2024-05-06,225.84,235.8,224.9,226.93,9690593
2024-05-07,226.94,230.82,214.12,214.34,8169566
2024-05-08,209.5,214.9,206.525,211.2,4615442
2024-05-09,210.22,213.8497,205.11,210.45,4649731
2024-05-10,214.5,214.87,200.5,200.92,7423528
2024-05-13,204.0,206.665,197.64,199.51,7542161
2024-05-14,195.96,206.9669,194.93,203.05,5356047
2024-05-15,212.21,221.4,207.7,219.91,9339278
2024-05-16,215.0,216.4499,198.64,199.17,12185482
2024-05-17,205.66,210.67,199.8315,207.6,8688627
2024-05-20,207.96,226.26,203.72,225.19,11223310
2024-05-21,231.97,233.65,220.12,225.78,10704505
2024-05-22,225.01,238.77,221.2089,231.51,8933689
2024-05-23,233.81,234.32,217.66,218.86,9428333
2024-05-24,221.0,237.79,220.05,237.65,10249246
2024-05-28,235.45,247.1319,231.05,245.0,10843128
2024-05-29,239.02,240.49,233.18,236.65,6801950
2024-05-30,241.1,248.86,233.38,234.76,9349187
2024-05-31,239.28,240.41,219.17,225.92,10123077
2024-06-03,232.5,239.2,224.69,231.39,7333118
2024-06-04,230.23,247.2,230.1557,244.2,10854296
2024-06-05,246.86,251.89,240.7,251.4,9383502
2024-06-06,250.0,263.7999,248.75,257.08,9494574
2024-06-07,256.185,263.1799,243.86,244.16,9315341
2024-06-10,241.11,253.43,239.53,249.81,6344848
2024-06-11,242.93,245.66,234.09,244.2,8991286
2024-06-12,251.8,263.2599,250.58,254.96,11134677
2024-06-13,253.77,257.13,243.26,247.64,8666222
2024-06-14,246.16,250.25,237.0647,244.5,7146478
2024-06-17,239.87,248.64,234.23,245.1,6662888
2024-06-18,238.25,242.8,234.6,235.95,6198915
2024-06-20,237.36,240.49,228.44,235.03,6888927
2024-06-21,227.0,228.2521,220.71,225.86,11385791
2024-06-24,217.22,221.444,207.71,212.31,10761957
2024-06-25,217.0,222.88,213.22,221.71,8067068
2024-06-26,220.0,223.73,212.462,214.58,6574922
2024-06-27,217.6,225.7623,216.32,224.0,5641211
2024-06-28,223.95,225.53,218.8,222.23,10944920
2024-07-01,226.0,236.0386,224.042,233.37,7739846
2024-07-02,231.34,234.97,226.3201,227.51,4407039
2024-07-03,223.81,227.11,222.22,224.94,3241672
2024-07-05,213.48,225.13,209.45,223.68,10148535
2024-07-08,226.51,226.51,217.75,220.56,5615247
2024-07-09,223.55,225.64,218.68,219.97,5357306
2024-07-10,221.64,223.3329,215.135,219.56,4481941
2024-07-11,224.37,227.15,213.57,214.63,7037917
2024-07-12,215.34,222.15,214.57,218.02,4949046
2024-07-15,229.38,247.5,228.0,242.85,14439465
2024-07-16,243.19,252.12,234.2,251.49,10270722
2024-07-17,245.895,255.9,241.31,249.1,8883291
2024-07-18,251.21,253.87,230.57,233.24,8848527
2024-07-19,235.1,259.8,233.5,257.79,12501856
2024-07-22,260.47,266.0,252.8419,265.15,11282196
2024-07-23,263.6,272.55,257.2903,257.63,9275617
2024-07-24,261.0,265.0,243.75,245.06,8141082
2024-07-25,239.26,241.64,226.3,231.52,8482505
2024-07-26,243.34,249.16,237.56,242.93,7917446
2024-07-29,251.55,255.42,234.0,234.2,9467677
2024-07-30,235.62,239.0,223.03,224.46,6053909
2024-07-31,233.0,234.1099,224.04,224.36,4771650
2024-08-01,226.6,227.1,207.82,212.64,8920020
2024-08-02,213.12,219.2999,199.38,204.44,10063929
2024-08-05,162.01,197.88,161.13,189.47,18734646
2024-08-06,191.99,197.4,182.7,194.17,7050554
2024-08-07,196.8,199.9522,177.39,178.91,8324432
2024-08-08,185.67,194.9799,182.4621,192.32,7421563
2024-08-09,191.29,199.1,189.78,196.29,5255873
2024-08-12,194.3,197.69,188.2934,191.74,5742782
2024-08-13,193.13,201.0999,191.87,197.94,4795479
2024-08-14,200.9,201.97,192.4,195.96,5027037
2024-08-15,198.52,205.07,196.2,197.12,6068323
2024-08-16,199.0,205.95,197.14,205.31,6240504
2024-08-19,203.335,207.49,200.35,204.46,6304182
2024-08-20,209.1,209.8,191.21,197.25,12353738
2024-08-21,197.16,207.0,195.11,206.23,7502443
2024-08-22,204.78,207.1,197.43,198.43,5284897
2024-08-23,200.97,211.92,200.0,211.4,8304223
2024-08-26,209.3,210.85,202.68,204.0,5437092
2024-08-27,201.84,202.5,194.1,198.3,5992876
2024-08-28,195.02,197.49,187.73,190.2,4995742
2024-08-29,194.0,196.5,187.6001,188.28,3841810
2024-08-30,189.215,189.94,180.04,183.36,7307184
2024-09-03,182.0,182.7,168.07,169.13,9746643
2024-09-04,166.5,169.04,160.67,163.22,7826441
2024-09-05,161.62,166.37,158.12,159.7,5732706
2024-09-06,163.24,164.15,146.12,147.35,11026602
2024-09-09,151.27,157.4,150.06,155.05,9256668
2024-09-10,155.01,159.14,149.51,158.46,5824762
2024-09-11,153.56,158.84,149.95,157.15,6417381
2024-09-12,158.61,165.43,156.1,162.89,6697238
2024-09-13,162.24,168.93,161.58,163.05,5953642
2024-09-16,158.5,163.16,155.88,161.5,4686237
2024-09-17,164.14,167.67,160.5,162.45,5225172
2024-09-18,161.54,169.1,160.8,162.64,5027374
2024-09-19,172.0,175.39,167.0,168.24,9299066
2024-09-20,168.99,173.3914,165.4,170.09,8152342
2024-09-23,171.3,173.5667,168.7,170.22,4933242
2024-09-24,170.38,172.25,163.8081,171.68,6035486
2024-09-25,170.3,173.935,166.88,167.08,5359903
2024-09-26,170.61,181.49,170.26,179.93,12455160
2024-09-27,183.07,192.45,179.5,191.23,10563371
2024-09-30,184.19,185.4099,177.0,178.17,11739577
2024-10-01,178.72,178.9,160.0,165.01,15210465
2024-10-02,163.03,169.29,161.39,164.47,7881090
2024-10-03,162.83,166.41,161.41,163.1,4298586
2024-10-04,167.96,171.2431,164.0,170.91,6874436
2024-10-07,172.0,176.1483,166.892,168.92,6797536
2024-10-08,166.36,170.0499,165.02,167.69,5696090
2024-10-09,167.69,172.49,165.78,166.97,5725046
2024-10-10,166.05,167.31,161.87,164.27,5379854
2024-10-11,165.54,179.1799,165.22,176.38,10767071
2024-10-14,181.185,197.69,178.27,196.35,18131377
2024-10-15,195.68,204.9,188.31,196.34,17324804
2024-10-16,203.53,212.4199,197.6002,210.48,13969969
2024-10-17,209.2,209.45,201.13,204.2,8908025
2024-10-18,208.05,220.26,207.1403,220.21,13569592
2024-10-21,215.4,216.86,208.13,213.72,12686426
2024-10-22,209.45,215.95,207.3,210.72,7485083
2024-10-23,206.3,209.7,194.6,198.93,10350138
2024-10-24,206.868,210.55,200.8,209.16,9925395
2024-10-25,208.3,213.67,203.4,205.04,9261318
2024-10-28,213.35,218.0,210.5,216.1,10458713
2024-10-29,220.905,223.9,216.11,219.66,11542187
2024-10-30,213.1,220.46,209.47,211.74,9515860
2024-10-31,203.73,206.0,178.82,179.25,18892021
2024-11-01,180.0,190.94,179.54,182.88,14443372
2024-11-04,180.09,186.95,176.38,186.27,11348805
2024-11-05,185.59,197.25,185.51,193.96,9950753
2024-11-06,221.479,257.6799,221.11,254.31,35456033
2024-11-07,245.63,259.69,242.3401,255.58,16655328
2024-11-08,257.67,273.5,257.15,270.74,17431714
2024-11-11,300.305,334.86,296.0,324.24,42437496
2024-11-12,310.05,327.0,306.1,319.13,24819575
2024-11-13,325.01,332.35,282.66,284.72,27997385
2024-11-14,290.81,292.5653,274.3006,278.84,17375321
2024-11-15,282.51,306.455,276.0207,305.85,18020587
2024-11-18,301.835,329.59,288.5,325.41,25713700
2024-11-19,322.08,327.24,315.5,324.57,13447870
2024-11-20,332.25,341.75,303.8018,320.01,22875208
2024-11-21,329.95,330.5,288.55,295.23,25187378
2024-11-22,294.885,311.37,290.8,304.64,12187194
2024-11-25,309.0,317.46,291.2,312.22,14645910
2024-11-26,298.26,309.1999,289.125,293.29,13215743
2024-11-27,302.78,314.29,295.36,310.98,13290830
2024-11-29,311.95,316.3,295.81,296.2,9550236
2024-12-02,302.03,311.47,299.5,302.4,11221114
2024-12-03,296.782,314.43,296.65,309.35,10069342
2024-12-04,312.0,332.0,309.12,330.94,15798008
2024-12-05,343.36,349.4928,315.17,320.57,19769913
2024-12-06,328.555,349.75,325.499,343.62,16759232
2024-12-09,339.91,340.16,309.68,310.52,16974808
2024-12-10,318.03,318.7399,298.52,302.42,11930554
2024-12-11,311.85,320.9,308.82,313.81,10253357
2024-12-12,317.76,323.5,307.75,312.96,8324441
2024-12-13,316.0,317.18,305.25,310.58,5832592
2024-12-16,316.895,326.23,314.77,315.31,11461361
2024-12-17,319.835,323.0666,303.5,311.64,7440580
2024-12-18,308.0,312.14,275.81,279.86,12615166
2024-12-19,290.64,295.483,268.88,273.92,11708602
2024-12-20,266.13,281.74,261.87,278.71,10009833
2024-12-23,274.52,275.33,263.07,268.15,6853452
2024-12-24,273.22,284.0,271.86,279.62,4805053
2024-12-26,275.575,279.236,271.39,274.41,4419780
2024-12-27,274.2,274.25,263.21,265.71,5553958
2024-12-30,259.98,260.5,247.6,255.56,7727062
2024-12-31,262.97,263.66,246.37,248.3,5414921
2025-01-02,256.48,262.31,251.0,257.21,6289520
2025-01-03,259.89,271.59,258.59,270.65,5990830
2025-01-06,279.07,293.6,271.75,287.76,10834985
2025-01-07,286.74,287.58,260.24,264.33,11614723
2025-01-08,263.88,267.0,252.99,260.01,5951138
2025-01-10,257.77,261.8699,248.05,258.78,5579228
2025-01-13,246.98,251.81,240.77,251.2,7019454
2025-01-14,261.725,263.0,251.0,255.37,5704136
2025-01-15,266.87,278.32,264.44,274.93,9113854
2025-01-16,274.0,285.02,268.14,281.63,6751127
2025-01-17,292.0,300.3499,289.3299,295.48,11290135
2025-01-21,298.52,303.0999,273.62,294.19,12912361
2025-01-22,290.455,298.7999,286.28,295.85,6668857
2025-01-23,289.735,303.56,287.9,296.01,11534819
2025-01-24,300.0,310.6125,297.62,298.0,9763288
2025-01-27,283.7,289.78,265.2,277.99,12238826
2025-01-28,280.495,284.84,276.0,281.82,4516627
2025-01-29,281.82,294.38,277.01,291.0,6255868
2025-01-30,293.715,306.0,293.02,301.3,8637528
2025-01-31,300.86,304.73,287.22,291.33,6534008
2025-02-03,272.98,288.76,269.3,284.41,9517730
2025-02-04,283.0,289.39,278.63,280.39,6013474
2025-02-05,283.61,285.76,274.56,275.14,5373185
