,Date,Open,High,Low,Close,Volume
182,2021-08-19,10.08,10.1,9.91,10.01,602976
183,2021-08-20,10.0,10.65,9.9,10.47,1504900
184,2021-08-23,10.9508,11.07,10.65,11.07,1139219
185,2021-08-24,11.3,11.9,11.11,11.57,1278985
186,2021-08-25,11.5805,11.6,9.98,10.43,5599989
187,2021-08-26,11.0,11.04,9.96,9.96,3293796
188,2021-08-27,10.3141,10.5,9.5,10.35,2825007
189,2021-08-30,10.5,10.51,9.8,10.03,2264954
190,2021-08-31,10.0213,10.2,9.66,10.03,2193768
191,2021-09-01,10.18,10.2997,9.98,10.14,1942575
192,2021-09-02,10.2,12.27,10.0,11.63,4163167
193,2021-09-03,11.75,14.34,11.01,13.52,10006086
194,2021-09-07,15.02,16.46,14.07,14.5,15909102
195,2021-09-08,14.745,15.7,14.5102,15.09,6717263
196,2021-09-09,16.27,21.34,16.27,20.72,43147806
197,2021-09-10,20.28,20.87,17.81,18.69,13557431
198,2021-09-13,18.38,18.41,15.03,15.4,8788112
199,2021-09-14,15.89,16.97,15.13,15.78,5329524
200,2021-09-15,16.0353,16.05,14.62,15.39,4028470
201,2021-09-16,15.58,16.59,14.91,15.89,3616555
202,2021-09-17,16.15,16.15,15.28,15.41,3880128
203,2021-09-20,14.78,15.1,14.03,14.81,3338878
204,2021-09-21,14.86,15.09,14.29,14.47,2417832
205,2021-09-22,15.0,15.4,14.5,14.54,2151474
206,2021-09-23,14.54,14.7666,14.05,14.15,2109370
207,2021-09-24,14.18,14.25,13.46,14.05,1952433
208,2021-09-27,14.3,15.33,14.16,14.32,3192176
209,2021-09-28,14.25,15.63,14.25,15.56,3804628
210,2021-09-29,15.9727,16.39,14.59,14.66,3193721
211,2021-09-30,15.36,16.19,15.02,16.13,3539648
212,2021-10-01,15.9,16.43,14.9398,15.98,4469971
213,2021-10-04,15.97,16.04,14.36,14.79,3945755
214,2021-10-05,14.83,14.98,14.05,14.59,2761433
215,2021-10-06,14.4,14.68,13.8,14.0,4949225
216,2021-10-07,15.25,15.908,14.65,15.46,9600181
217,2021-10-08,14.0,16.0999,13.825,14.71,16596453
218,2021-10-11,14.6639,14.68,14.0,14.05,3243112
219,2021-10-12,14.11,14.24,13.48,13.5,4044289
220,2021-10-13,13.53,13.88,12.88,13.25,4602803
221,2021-10-14,13.4,13.7,13.031,13.57,2786717
222,2021-10-15,13.6739,13.75,12.705,12.8,5226078
223,2021-10-18,12.8,12.88,12.2,12.4,5214702
224,2021-10-19,12.6786,12.699,12.3,12.36,4421766
225,2021-10-20,12.4211,13.14,12.31,12.72,4869820
226,2021-10-21,12.73,13.08,12.48,12.66,3277132
227,2021-10-22,12.64,13.05,12.3001,13.0,2401410
228,2021-10-25,13.0035,13.13,12.77,12.99,1929249
229,2021-10-26,13.05,13.8164,12.95,13.22,2831936
230,2021-10-27,13.1858,13.22,12.73,12.84,1351879
